customer_key,first_purchase,last_purchase
C003054,2014-04-07 01:14:00,2020-12-26 08:55:00
C007779,2014-02-10 13:56:00,2020-12-08 05:45:00
C003281,2014-02-15 11:49:00,2021-01-11 07:51:00
C003333,2014-04-03 22:45:00,2021-01-09 17:36:00
C002092,2014-02-21 06:14:00,2020-12-29 23:37:00
C000563,2014-02-15 18:27:00,2021-01-19 23:40:00
C006760,2014-04-19 13:48:00,2021-01-17 02:49:00
C001927,2014-01-22 20:53:00,2021-01-19 04:37:00
C004411,2014-01-28 18:49:00,2021-01-01 11:59:00
C004965,2014-01-28 20:07:00,2021-01-12 04:52:00
C002802,2014-02-25 06:23:00,2021-01-06 19:53:00
C004814,2014-01-22 21:27:00,2020-12-31 01:49:00
C000098,2014-02-16 09:14:00,2021-01-03 15:49:00
C007399,2014-01-21 12:53:00,2021-01-08 06:18:00
C001887,2014-04-07 22:20:00,2020-12-05 20:51:00
C006594,2014-01-29 07:05:00,2020-10-30 00:32:00
C001777,2014-04-17 10:41:00,2021-01-22 18:52:00
C004959,2014-02-02 05:48:00,2021-01-10 08:36:00
C007593,2014-02-01 04:14:00,2021-01-16 05:56:00
C003324,2014-02-13 21:39:00,2020-12-17 23:00:00
C002157,2014-01-28 07:50:00,2021-01-22 16:51:00
C001310,2014-01-23 10:28:00,2021-01-17 09:55:00
C008865,2014-03-03 17:03:00,2020-12-28 19:20:00
C007094,2014-02-09 00:53:00,2021-01-10 23:26:00
C001904,2014-01-29 19:08:00,2020-12-30 22:03:00
C007945,2014-02-09 14:36:00,2021-01-02 20:07:00
C008339,2014-03-05 16:16:00,2020-12-09 07:41:00
C001474,2014-01-20 18:10:00,2021-01-06 00:57:00
C007023,2014-01-31 12:26:00,2020-12-01 15:37:00
C005502,2014-01-28 01:13:00,2021-01-10 00:29:00
C008832,2014-02-16 20:23:00,2021-01-14 01:06:00
C007673,2014-06-12 08:44:00,2020-12-30 18:45:00
C005965,2014-01-22 21:27:00,2020-12-31 01:49:00
C003832,2014-01-30 10:22:00,2020-12-29 11:35:00
C008146,2014-01-25 10:26:00,2020-12-29 05:23:00
C004102,2014-01-28 06:46:00,2021-01-09 14:22:00
C004302,2014-02-28 18:09:00,2020-12-10 15:18:00
C006240,2014-02-09 07:24:00,2021-01-11 04:41:00
C000770,2014-03-07 09:30:00,2021-01-02 11:14:00
C007706,2014-02-03 10:34:00,2021-01-13 11:00:00
C008890,2014-03-11 02:56:00,2021-01-10 10:48:00
C002753,2014-04-22 21:40:00,2020-12-16 09:11:00
C006457,2014-03-04 09:14:00,2020-12-08 17:02:00
C004345,2014-03-04 14:25:00,2020-11-11 20:20:00
C006133,2014-03-01 02:22:00,2020-12-12 21:34:00
C007713,2014-02-11 02:16:00,2020-12-13 12:53:00
C001300,2014-04-01 21:14:00,2021-01-21 06:32:00
C001721,2014-02-22 11:43:00,2021-01-18 12:50:00
C001199,2014-02-18 22:34:00,2021-01-22 10:41:00
C004623,2014-01-20 17:09:00,2020-11-14 10:42:00
C006523,2014-01-28 01:13:00,2021-01-20 10:21:00
C004134,2014-03-30 09:44:00,2021-01-10 19:49:00
C006044,2014-01-23 22:29:00,2021-01-15 21:38:00
C002691,2014-01-24 23:54:00,2021-01-02 04:33:00
C002270,2014-03-21 13:04:00,2021-01-13 13:30:00
C000859,2014-01-21 17:22:00,2021-01-22 17:22:00
C000397,2014-02-11 16:54:00,2020-11-01 21:49:00
C003121,2014-01-25 06:09:00,2021-01-20 21:07:00
C007170,2014-02-11 19:08:00,2021-01-09 07:26:00
C000451,2014-02-19 05:11:00,2021-01-03 02:55:00
C005795,2014-01-22 17:31:00,2020-12-12 11:20:00
C004554,2014-01-26 03:40:00,2020-12-20 10:48:00
C005410,2014-02-09 21:51:00,2020-12-29 17:55:00
C001466,2014-01-25 04:29:00,2020-12-04 15:05:00
C000001,2014-02-06 04:56:00,2021-01-12 11:41:00
C004283,2014-02-04 08:34:00,2020-12-18 06:16:00
C008546,2014-02-03 09:33:00,2020-12-29 22:12:00
C002202,2014-03-13 14:51:00,2021-01-20 19:48:00
C001748,2014-02-17 16:10:00,2021-01-16 14:40:00
C001365,2014-02-10 06:12:00,2020-11-28 05:55:00
C008963,2014-04-18 08:56:00,2021-01-09 18:30:00
C000198,2014-02-16 13:10:00,2021-01-21 18:28:00
C006227,2014-02-13 21:39:00,2021-01-21 07:27:00
C008174,2014-03-25 11:14:00,2021-01-11 08:21:00
C008245,2014-03-24 10:00:00,2021-01-19 02:28:00
C003293,2014-01-26 11:55:00,2021-01-10 22:10:00
C008524,2014-01-26 17:03:00,2021-01-20 08:24:00
C000271,2014-03-29 18:25:00,2021-01-08 06:18:00
C009111,2014-01-23 06:13:00,2020-12-29 03:15:00
C006779,2014-02-18 09:33:00,2021-01-05 13:53:00
C006826,2014-02-10 10:06:00,2021-01-14 09:22:00
C004243,2014-02-22 22:17:00,2020-12-17 04:08:00
C003923,2014-02-02 20:40:00,2021-01-13 17:15:00
C004473,2014-01-31 10:20:00,2020-12-30 12:19:00
C005202,2014-01-22 03:07:00,2021-01-05 08:15:00
C005192,2014-02-09 06:15:00,2021-01-21 08:29:00
C006973,2014-03-04 08:50:00,2021-01-18 22:58:00
C005066,2014-02-02 13:38:00,2021-01-17 14:56:00
C006096,2014-02-04 09:12:00,2020-12-30 05:58:00
C001350,2014-01-21 05:08:00,2021-01-20 11:22:00
C002857,2014-01-29 23:33:00,2021-01-14 03:56:00
C003368,2014-02-13 20:52:00,2020-09-15 02:50:00
C005985,2014-03-24 21:40:00,2021-01-09 14:51:00
C006852,2014-02-08 20:42:00,2021-01-11 03:44:00
C005737,2014-02-12 07:52:00,2021-01-21 05:01:00
C000883,2014-02-02 19:25:00,2021-01-06 15:17:00
C007236,2014-01-25 08:47:00,2021-01-08 02:16:00
C004158,2014-01-28 16:45:00,2020-12-23 02:59:00
C001325,2014-01-27 09:50:00,2020-12-05 05:09:00
C008402,2014-02-17 02:59:00,2020-12-16 02:38:00
C006654,2014-02-04 09:33:00,2020-12-11 23:28:00
C008378,2014-02-25 23:59:00,2020-12-03 16:44:00
C005379,2014-03-24 17:56:00,2021-01-20 21:07:00
C008436,2014-03-13 18:41:00,2021-01-06 03:29:00
C008779,2014-01-23 07:32:00,2020-12-30 05:58:00
C008392,2014-02-03 19:47:00,2021-01-11 12:51:00
C005750,2014-01-26 07:34:00,2021-01-01 11:50:00
C002127,2014-02-26 18:25:00,2021-01-15 06:06:00
C005228,2014-02-16 23:04:00,2021-01-09 14:22:00
C006119,2014-02-14 17:42:00,2021-01-18 12:50:00
C007823,2014-02-06 02:05:00,2021-01-11 09:06:00
C007858,2014-03-08 02:32:00,2021-01-10 02:06:00
C000115,2014-03-01 12:35:00,2020-12-31 16:46:00
C002906,2014-01-30 00:39:00,2021-01-13 15:34:00
C003455,2014-02-01 15:53:00,2021-01-12 05:24:00
C003608,2014-02-21 08:16:00,2021-01-13 16:21:00
C001080,2014-03-17 23:30:00,2020-12-07 12:51:00
C009085,2014-02-05 07:02:00,2020-12-08 15:24:00
C003879,2014-02-17 12:52:00,2021-01-17 19:18:00
C007503,2014-01-25 05:35:00,2021-01-10 03:38:00
C004826,2014-02-01 13:34:00,2020-11-17 11:47:00
C003237,2014-04-04 11:38:00,2020-12-29 17:55:00
C002557,2014-03-25 05:09:00,2020-12-15 19:59:00
C003096,2014-03-08 13:32:00,2021-01-09 18:02:00
C005258,2014-02-20 11:07:00,2021-01-12 00:33:00
C005866,2014-02-19 08:20:00,2021-01-21 01:22:00
C008789,2014-01-28 00:29:00,2020-09-03 19:49:00
C001017,2014-01-30 19:13:00,2021-01-17 08:01:00
C002773,2014-02-20 19:14:00,2020-12-14 03:18:00
C002386,2014-01-30 21:37:00,2020-11-10 00:45:00
C003776,2014-02-20 01:09:00,2020-11-15 23:25:00
C001952,2014-03-13 19:54:00,2020-12-10 01:18:00
C007690,2014-01-23 23:44:00,2020-12-31 04:21:00
C004648,2014-01-31 15:50:00,2021-01-14 01:25:00
C001900,2014-01-28 07:55:00,2021-01-17 16:32:00
C004534,2014-02-06 21:09:00,2020-12-19 17:42:00
C000147,2014-05-04 00:00:00,2021-01-18 20:45:00
C001095,2014-01-22 08:48:00,2021-01-04 03:18:00
C001212,2014-01-24 00:21:00,2021-01-15 11:47:00
C005320,2014-01-25 06:18:00,2021-01-21 12:50:00
C000478,2014-02-04 00:08:00,2021-01-09 14:52:00
C005990,2014-02-13 02:02:00,2021-01-18 17:18:00
C007414,2014-04-28 06:20:00,2021-01-22 12:38:00
C006356,2014-01-26 17:17:00,2020-12-16 10:50:00
C005002,2014-04-03 22:45:00,2021-01-17 02:49:00
C007016,2014-03-21 21:24:00,2020-12-24 00:39:00
C005823,2014-02-01 16:04:00,2020-12-02 07:40:00
C008719,2014-03-12 14:54:00,2021-01-21 17:20:00
C008853,2014-01-23 12:19:00,2020-11-18 00:09:00
C001454,2014-04-06 23:33:00,2020-12-22 19:29:00
C003041,2014-02-22 09:20:00,2021-01-17 16:32:00
C003649,2014-01-23 21:21:00,2021-01-14 22:34:00
C005916,2014-04-09 12:51:00,2021-01-09 18:42:00
C005172,2014-03-04 22:04:00,2021-01-13 13:30:00
C001935,2014-01-27 11:56:00,2021-01-22 18:52:00
C002401,2014-01-31 22:31:00,2021-01-18 17:38:00
C008234,2014-04-03 14:14:00,2021-01-19 23:21:00
C000420,2014-01-28 11:57:00,2020-11-30 19:36:00
C004153,2014-01-31 21:23:00,2021-01-02 08:42:00
C005841,2014-02-19 16:53:00,2021-01-04 05:08:00
C002780,2014-02-16 20:48:00,2021-01-03 11:55:00
C004400,2014-01-24 20:11:00,2021-01-04 03:49:00
C007457,2014-02-17 02:59:00,2020-12-30 05:49:00
C005875,2014-02-11 01:06:00,2020-12-15 10:40:00
C007559,2014-02-15 10:07:00,2021-01-09 01:12:00
C002635,2014-02-06 07:41:00,2021-01-23 01:44:00
C000957,2014-02-17 07:02:00,2020-12-12 21:32:00
C005441,2014-02-06 03:48:00,2021-01-22 11:35:00
C005800,2014-03-04 01:22:00,2021-01-15 05:09:00
C005399,2014-01-21 15:23:00,2021-01-12 07:53:00
C004970,2014-02-17 14:53:00,2021-01-06 09:21:00
C006634,2014-02-21 17:01:00,2021-01-12 04:52:00
C005483,2014-01-26 05:37:00,2020-12-30 19:39:00
C001144,2014-01-29 19:54:00,2021-01-14 07:48:00
C007320,2014-02-01 14:34:00,2021-01-03 18:19:00
C004748,2014-01-28 22:28:00,2020-12-13 03:14:00
C004256,2014-02-14 08:51:00,2020-12-25 15:19:00
C004111,2014-02-27 15:47:00,2020-12-31 17:16:00
C002571,2014-01-29 22:55:00,2020-12-29 13:45:00
C002901,2014-01-29 19:08:00,2021-01-13 02:19:00
C000744,2014-03-16 14:08:00,2021-01-13 06:36:00
C004675,2014-02-01 05:52:00,2021-01-18 12:55:00
C001630,2014-02-17 19:32:00,2021-01-05 13:09:00
C003759,2014-02-01 09:59:00,2021-01-13 11:00:00
C007182,2014-02-01 05:17:00,2021-01-09 03:19:00
C006834,2014-02-20 14:16:00,2021-01-22 11:35:00
C007787,2014-03-02 14:38:00,2021-01-09 10:39:00
C008118,2014-01-25 19:04:00,2021-01-15 16:33:00
C007581,2014-01-29 17:36:00,2021-01-08 17:08:00
C000693,2014-02-03 11:46:00,2020-12-24 19:14:00
C000867,2014-01-28 11:10:00,2021-01-12 07:54:00
C004091,2014-01-21 20:43:00,2020-12-16 08:00:00
C007402,2014-02-28 03:55:00,2021-01-16 19:10:00
C001045,2014-01-26 09:18:00,2021-01-14 00:31:00
C004836,2014-02-15 19:08:00,2021-01-03 14:54:00
C004599,2014-01-26 05:37:00,2020-11-10 15:55:00
C002777,2014-01-31 02:19:00,2020-11-21 23:14:00
C009177,2014-03-09 18:33:00,2020-12-26 01:50:00
C005725,2014-01-28 06:11:00,2021-01-18 13:15:00
C009163,2014-02-10 02:42:00,2020-12-31 17:16:00
C002763,2014-01-25 08:47:00,2021-01-19 12:43:00
C001678,2014-02-03 19:25:00,2021-01-11 03:44:00
C001600,2014-02-09 19:59:00,2021-01-20 19:49:00
C001076,2014-01-20 22:06:00,2021-01-14 12:20:00
C007603,2014-03-02 18:12:00,2021-01-20 23:36:00
C000232,2014-02-28 08:59:00,2021-01-14 23:28:00
C000989,2014-01-27 02:49:00,2020-12-01 14:59:00
C005361,2014-02-04 00:08:00,2020-12-23 20:52:00
C004223,2014-02-13 20:34:00,2021-01-09 23:35:00
C009058,2014-02-27 03:29:00,2021-01-17 16:17:00
C005429,2014-02-07 21:25:00,2020-12-24 00:34:00
C008619,2014-02-07 11:05:00,2020-12-31 03:22:00
C005037,2014-01-25 00:01:00,2020-11-16 09:01:00
C009143,2014-02-01 05:21:00,2021-01-06 07:49:00
C006305,2014-02-04 12:55:00,2021-01-14 12:48:00
C000553,2014-05-06 16:09:00,2020-12-12 23:16:00
C005833,2014-06-17 20:42:00,2020-12-07 12:16:00
C000548,2014-02-12 07:52:00,2021-01-16 05:53:00
C008905,2014-01-21 22:05:00,2021-01-03 05:07:00
C008327,2014-02-06 21:09:00,2021-01-13 20:51:00
C002071,2014-01-23 16:04:00,2021-01-11 04:41:00
C000951,2014-02-01 15:46:00,2021-01-07 01:53:00
C004856,2014-02-03 20:13:00,2021-01-22 10:32:00
C004738,2014-03-21 16:31:00,2020-12-11 10:14:00
C006269,2014-02-13 21:56:00,2021-01-17 16:23:00
C002021,2014-01-24 18:21:00,2020-12-29 20:56:00
C004745,2014-02-08 03:47:00,2020-12-07 07:33:00
C004109,2014-02-14 09:36:00,2020-12-12 19:00:00
C008213,2014-01-26 07:34:00,2021-01-06 10:30:00
C008193,2014-02-09 12:18:00,2020-11-08 10:20:00
C001393,2014-04-06 05:49:00,2020-12-14 19:13:00
C002396,2014-03-14 08:41:00,2020-12-10 03:11:00
C003812,2014-03-07 09:25:00,2020-12-27 23:04:00
C003037,2014-02-27 06:54:00,2021-01-06 07:49:00
C002262,2014-02-08 02:25:00,2021-01-13 15:34:00
C001734,2014-02-13 11:19:00,2021-01-13 19:21:00
C006050,2014-01-29 03:09:00,2020-12-12 21:06:00
C001065,2014-02-16 06:52:00,2021-01-16 12:33:00
C008449,2014-02-17 20:21:00,2021-01-17 20:25:00
C004606,2014-02-24 19:47:00,2020-12-04 19:12:00
C000338,2014-03-01 09:57:00,2020-10-19 15:08:00
C002913,2014-02-13 14:51:00,2020-11-25 12:24:00
C003220,2014-02-11 03:28:00,2020-12-25 19:36:00
C005010,2014-02-02 20:40:00,2021-01-22 17:22:00
C001718,2014-01-30 11:41:00,2021-01-18 06:59:00
C003965,2014-01-27 12:36:00,2020-11-23 12:24:00
C004321,2014-03-10 22:54:00,2021-01-21 19:12:00
C007918,2014-01-29 02:16:00,2021-01-20 05:29:00
C001903,2014-01-28 22:28:00,2020-11-26 04:58:00
C002626,2014-01-24 02:09:00,2020-12-07 04:54:00
C008886,2014-03-25 09:44:00,2021-01-18 22:52:00
C004417,2014-03-17 14:24:00,2021-01-09 06:07:00
C003775,2014-01-28 22:51:00,2020-11-27 21:13:00
C001984,2014-02-07 00:42:00,2021-01-18 17:18:00
C000104,2014-03-04 02:23:00,2021-01-10 03:39:00
C004488,2014-01-29 12:38:00,2021-01-04 05:41:00
C009003,2014-03-04 09:08:00,2021-01-09 17:36:00
C001817,2014-02-24 13:58:00,2021-01-21 06:58:00
C006298,2014-02-14 15:56:00,2021-01-15 08:07:00
C008237,2014-02-12 18:41:00,2021-01-21 05:01:00
C008902,2014-07-16 17:15:00,2020-12-22 17:14:00
C000229,2014-02-12 15:10:00,2021-01-09 18:12:00
C000556,2014-01-27 04:58:00,2021-01-11 20:12:00
C005748,2014-02-05 03:31:00,2021-01-02 11:12:00
C003545,2014-01-30 15:12:00,2020-12-31 19:45:00
C005803,2014-01-29 17:36:00,2020-12-03 18:53:00
C002458,2014-03-27 09:56:00,2020-12-29 02:35:00
C004353,2014-02-28 22:04:00,2020-12-28 04:26:00
C007254,2014-03-07 00:21:00,2020-12-12 17:36:00
C008221,2014-02-15 04:14:00,2020-12-03 21:35:00
C000125,2014-01-24 23:51:00,2021-01-19 15:49:00
C001035,2014-01-22 17:54:00,2020-12-22 18:33:00
C008798,2014-02-04 13:07:00,2021-01-16 19:10:00
C004379,2014-02-13 13:16:00,2020-12-18 07:12:00
C000130,2014-01-30 10:40:00,2021-01-09 06:08:00
C001336,2014-02-23 11:29:00,2021-01-04 11:22:00
C004872,2014-03-21 13:04:00,2020-12-20 20:59:00
C002927,2014-01-29 16:13:00,2021-01-17 07:30:00
C003868,2014-01-25 23:51:00,2020-11-12 09:21:00
C006163,2014-01-24 08:41:00,2021-01-16 01:56:00
C007338,2014-02-21 04:03:00,2021-01-19 15:49:00
C005597,2014-02-14 09:36:00,2020-12-06 22:07:00
C000935,2014-02-10 13:56:00,2020-12-29 15:59:00
C005820,2014-01-21 07:00:00,2021-01-01 21:05:00
C003782,2014-01-30 05:52:00,2021-01-15 06:06:00
C002835,2014-02-22 10:26:00,2021-01-16 07:59:00
C003806,2014-01-28 13:41:00,2021-01-20 23:00:00
C006435,2014-02-21 06:14:00,2020-12-27 08:00:00
C003097,2014-01-23 05:16:00,2021-01-17 18:07:00
C008844,2014-02-12 07:14:00,2020-11-12 11:58:00
C005829,2014-01-26 20:49:00,2021-01-07 18:22:00
C007483,2014-01-25 00:33:00,2020-12-21 03:34:00
C008018,2014-02-09 05:16:00,2020-12-20 23:45:00
C002638,2014-01-30 14:55:00,2020-11-10 10:53:00
C005653,2014-01-24 05:33:00,2020-12-22 01:18:00
C004588,2014-02-15 17:08:00,2021-01-12 01:54:00
C001584,2014-02-09 12:18:00,2021-01-06 18:04:00
C000469,2014-02-12 14:15:00,2021-01-10 19:35:00
C003819,2014-02-23 06:11:00,2020-12-24 07:32:00
C000574,2014-02-25 01:05:00,2021-01-14 01:06:00
C000142,2014-02-20 13:33:00,2020-11-17 12:24:00
C002299,2014-02-09 13:44:00,2020-12-26 23:58:00
C008491,2014-01-30 03:23:00,2021-01-07 16:59:00
C000475,2014-05-11 05:06:00,2020-12-30 22:03:00
C007281,2014-01-26 20:33:00,2020-12-08 01:35:00
C008568,2014-02-01 02:31:00,2021-01-15 05:09:00
C005486,2014-01-27 18:38:00,2021-01-12 08:59:00
C004443,2014-03-06 04:47:00,2020-12-16 09:11:00
C006059,2014-02-25 06:33:00,2021-01-02 23:30:00
C000246,2014-02-01 04:05:00,2021-01-16 14:40:00
C005246,2014-02-08 02:28:00,2021-01-06 04:33:00
C000796,2014-01-28 20:07:00,2020-12-28 05:44:00
C003698,2014-04-06 07:47:00,2020-12-11 10:14:00
C001166,2014-02-08 19:51:00,2021-01-21 18:28:00
C004185,2014-04-05 18:03:00,2021-01-18 01:02:00
C003716,2014-01-20 14:07:00,2021-01-18 20:21:00
C005175,2014-01-26 04:14:00,2021-01-09 21:19:00
C002674,2014-02-22 10:26:00,2021-01-04 19:51:00
C004510,2014-01-25 16:18:00,2021-01-09 18:02:00
C004670,2014-02-02 23:15:00,2020-12-01 05:51:00
C003393,2014-01-21 07:16:00,2021-01-06 21:15:00
C000784,2014-01-26 17:17:00,2021-01-09 05:48:00
C002783,2014-02-04 08:41:00,2021-01-21 04:51:00
C005462,2014-02-14 21:44:00,2021-01-13 21:38:00
C002103,2014-02-21 18:18:00,2021-01-13 18:16:00
C003326,2014-03-15 02:03:00,2021-01-09 21:19:00
C003425,2014-02-17 17:07:00,2021-01-11 07:51:00
C007491,2014-01-27 03:53:00,2021-01-21 10:09:00
C000948,2014-02-27 14:09:00,2021-01-22 19:35:00
C005641,2014-02-06 02:05:00,2020-12-25 06:11:00
C006576,2014-01-26 09:18:00,2021-01-22 14:40:00
C004249,2014-02-13 21:56:00,2021-01-21 06:58:00
C003855,2014-02-12 20:45:00,2020-12-18 06:37:00
C004235,2014-02-21 12:55:00,2021-01-14 12:17:00
C009128,2014-02-01 17:18:00,2021-01-04 09:28:00
C001969,2014-01-22 02:28:00,2021-01-21 17:06:00
C006648,2014-01-22 10:29:00,2021-01-07 15:43:00
C005026,2014-01-26 04:14:00,2021-01-12 16:21:00
C003962,2014-02-13 02:37:00,2021-01-22 10:32:00
C008749,2014-01-22 21:27:00,2020-12-17 03:10:00
C006845,2014-04-03 14:14:00,2021-01-09 06:17:00
C003353,2014-02-06 11:06:00,2020-11-29 06:28:00
C000157,2014-02-05 02:32:00,2020-11-19 16:18:00
C006426,2014-03-01 23:16:00,2021-01-05 06:26:00
C001260,2014-01-22 01:26:00,2020-10-12 17:59:00
C003756,2014-01-29 17:31:00,2020-12-05 14:18:00
C007553,2014-02-01 06:52:00,2021-01-10 13:41:00
C007812,2014-02-24 17:54:00,2020-11-05 21:32:00
C000251,2014-02-03 04:05:00,2021-01-16 10:13:00
C000970,2014-01-26 02:10:00,2021-01-06 02:39:00
C002521,2014-03-03 23:07:00,2021-01-08 17:51:00
C003647,2014-01-30 03:53:00,2021-01-01 04:03:00
C001071,2014-02-07 08:52:00,2020-12-15 11:58:00
C007565,2014-02-17 12:57:00,2021-01-19 22:55:00
C000285,2014-02-17 10:04:00,2020-10-05 05:06:00
C006347,2014-03-10 04:30:00,2021-01-08 17:36:00
C005048,2014-03-16 10:27:00,2020-11-16 15:44:00
C008915,2014-01-20 17:09:00,2021-01-19 22:55:00
C007703,2014-02-04 19:26:00,2021-01-06 02:39:00
C006688,2014-02-09 02:03:00,2020-12-31 12:52:00
C006031,2014-03-17 14:24:00,2021-01-09 13:15:00
C002754,2014-02-17 13:57:00,2021-01-21 01:22:00
C009099,2014-03-23 04:44:00,2020-12-22 18:34:00
C003660,2014-01-22 01:26:00,2021-01-09 21:19:00
C007307,2014-03-08 21:12:00,2020-12-26 11:14:00
C001605,2014-02-25 20:36:00,2020-12-31 11:00:00
C001949,2014-03-24 18:42:00,2020-12-27 03:31:00
C006730,2014-02-09 14:09:00,2021-01-11 23:36:00
C001804,2014-02-11 09:20:00,2021-01-12 07:53:00
C005408,2014-02-03 18:47:00,2021-01-21 01:48:00
C007715,2014-02-24 08:24:00,2021-01-15 11:47:00
C004730,2014-04-13 23:43:00,2021-01-16 05:53:00
C006544,2014-02-03 17:45:00,2020-11-04 11:53:00
C003602,2014-02-12 01:38:00,2020-11-24 03:01:00
C000932,2014-01-31 13:46:00,2021-01-12 07:53:00
C009117,2014-02-01 23:31:00,2021-01-10 22:49:00
C004742,2014-02-12 21:08:00,2021-01-03 14:47:00
C004311,2014-02-24 19:47:00,2021-01-03 03:58:00
C005152,2014-01-30 15:43:00,2020-12-30 10:25:00
C002871,2014-01-23 20:48:00,2020-12-21 20:38:00
C002767,2014-03-22 11:46:00,2021-01-21 10:09:00
C005416,2014-01-28 12:09:00,2020-10-07 14:29:00
C008953,2014-02-16 05:57:00,2021-01-06 03:29:00
C008263,2014-03-12 14:54:00,2021-01-14 16:42:00
C006231,2014-02-07 08:35:00,2021-01-15 09:46:00
C006524,2014-01-29 03:49:00,2021-01-22 10:32:00
C002941,2014-02-17 21:01:00,2020-12-24 12:39:00
C008188,2014-02-19 09:02:00,2021-01-13 14:23:00
C006796,2014-01-31 17:37:00,2020-11-24 00:10:00
C004979,2014-02-03 20:15:00,2021-01-14 20:37:00
C002583,2014-01-29 03:09:00,2021-01-22 17:02:00
C007754,2014-01-25 06:18:00,2021-01-06 09:11:00
C008273,2014-02-08 02:28:00,2021-01-16 19:10:00
C001398,2014-01-24 16:32:00,2021-01-19 07:49:00
C005059,2014-02-03 17:22:00,2021-01-03 06:54:00
C001737,2014-04-14 22:57:00,2021-01-09 11:57:00
C000857,2014-01-21 22:05:00,2020-12-26 12:36:00
C007064,2014-02-22 17:12:00,2021-01-14 15:21:00
C005777,2014-02-04 19:26:00,2020-12-11 05:18:00
C006814,2014-02-08 13:07:00,2020-12-26 14:31:00
C000162,2014-03-30 06:58:00,2021-01-10 19:49:00
C004225,2014-06-22 10:28:00,2021-01-16 10:13:00
C003076,2014-01-26 00:39:00,2021-01-12 08:32:00
C002977,2014-01-28 03:51:00,2020-12-06 19:07:00
C004895,2014-02-10 02:14:00,2021-01-09 18:12:00
C009002,2014-01-20 17:40:00,2021-01-21 06:58:00
C004290,2014-01-30 03:53:00,2021-01-12 11:57:00
C002169,2014-03-16 04:25:00,2021-01-03 19:06:00
C002093,2014-01-25 15:15:00,2020-12-14 11:28:00
C008421,2014-01-24 00:04:00,2021-01-01 19:53:00
C005080,2014-02-01 01:59:00,2021-01-19 13:41:00
C006593,2014-01-29 09:20:00,2021-01-19 20:36:00
C005848,2014-01-25 16:18:00,2020-12-28 09:22:00
C003535,2014-01-24 17:49:00,2021-01-12 20:45:00
C000408,2014-02-12 20:04:00,2021-01-14 04:19:00
C000048,2014-02-03 19:25:00,2020-11-14 03:18:00
C000202,2014-02-17 15:00:00,2021-01-21 19:05:00
C005261,2014-02-08 15:50:00,2020-12-18 00:24:00
C004398,2014-01-20 21:36:00,2021-01-13 11:00:00
C000806,2014-02-13 08:28:00,2020-12-09 01:43:00
C004219,2014-01-25 00:33:00,2021-01-05 06:03:00
C002416,2014-01-25 16:18:00,2021-01-12 14:29:00
C004755,2014-02-14 16:05:00,2021-01-19 23:21:00
C002644,2014-01-23 22:29:00,2020-12-06 08:45:00
C001554,2014-01-20 14:50:00,2020-12-05 00:54:00
C000118,2014-03-31 05:46:00,2020-12-29 02:35:00
C003286,2014-01-20 21:37:00,2021-01-11 13:03:00
C003525,2014-03-11 13:20:00,2021-01-03 17:07:00
C006323,2014-02-28 22:21:00,2021-01-22 23:10:00
C000419,2014-02-08 16:46:00,2021-01-17 08:01:00
C007020,2014-01-21 18:42:00,2021-01-17 19:18:00
C000517,2014-02-05 12:41:00,2020-11-27 12:54:00
C004261,2014-01-24 14:27:00,2021-01-19 05:36:00
C005346,2014-02-11 04:42:00,2021-01-09 18:21:00
C008093,2014-02-01 21:49:00,2021-01-19 20:34:00
C002893,2014-02-21 04:22:00,2021-01-12 00:35:00
C002145,2014-01-24 21:50:00,2020-12-22 01:18:00
C002117,2014-02-16 06:43:00,2020-11-22 09:56:00
C002998,2014-03-05 21:58:00,2021-01-22 01:32:00
C008186,2014-02-20 00:13:00,2020-12-31 18:44:00
C008515,2014-01-30 20:17:00,2021-01-08 23:05:00
C008083,2014-02-03 12:26:00,2021-01-05 14:36:00
C001416,2014-01-29 19:54:00,2020-12-19 22:07:00
C007982,2014-01-28 00:55:00,2020-12-19 01:00:00
C008819,2014-01-21 05:56:00,2020-12-01 21:29:00
C004023,2014-02-03 23:08:00,2021-01-20 23:44:00
C000190,2014-02-05 15:44:00,2021-01-09 19:34:00
C007973,2014-02-06 13:52:00,2021-01-18 12:55:00
C007931,2014-02-05 20:55:00,2020-12-30 02:29:00
C004804,2014-03-29 21:25:00,2021-01-20 07:50:00
C005760,2014-02-04 22:46:00,2020-12-03 18:05:00
C005902,2014-02-05 22:41:00,2021-01-18 21:01:00
C006805,2014-01-23 16:32:00,2020-12-26 06:51:00
C002336,2014-02-16 21:31:00,2021-01-14 01:27:00
C004147,2014-02-15 11:49:00,2021-01-05 14:07:00
C002490,2014-04-21 17:03:00,2020-12-10 10:28:00
C008862,2014-04-06 13:52:00,2021-01-21 16:53:00
C001641,2014-01-25 19:35:00,2020-10-04 03:07:00
C008487,2014-02-02 09:00:00,2021-01-20 11:22:00
C002848,2014-02-14 08:05:00,2020-09-16 20:38:00
C003583,2014-01-27 10:54:00,2020-12-21 10:01:00
C008945,2014-01-20 22:52:00,2021-01-18 20:39:00
C001562,2014-01-28 18:49:00,2021-01-06 18:24:00
C005530,2014-03-06 22:07:00,2021-01-12 11:03:00
C003591,2014-01-28 11:31:00,2020-11-27 00:40:00
C004384,2014-01-28 07:55:00,2021-01-22 09:59:00
